"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2021","103.81","104.81","104.81","103.77","10.97M","-1.02%"
"06/08/2021","104.88","104.67","105.11","104.16","8.85M","0.26%"
"06/07/2021","104.61","105.54","105.56","104.33","8.30M","-0.69%"
"06/04/2021","105.34","105.39","105.56","104.80","7.12M","0.32%"
"06/03/2021","105.00","104.68","105.59","104.25","10.34M","-0.22%"
"06/02/2021","105.23","105.62","105.73","105.07","7.55M","-0.28%"
"06/01/2021","105.53","106.14","106.31","105.32","9.46M","0.39%"
"05/28/2021","105.12","105.44","105.45","104.76","7.61M","0.00%"
"05/27/2021","105.12","104.64","105.30","104.54","11.47M","1.37%"
"05/26/2021","103.70","103.52","103.84","103.12","7.62M","0.32%"
"05/25/2021","103.37","103.96","104.45","103.23","8.57M","-0.30%"
"05/24/2021","103.68","103.67","103.90","103.12","7.10M","0.62%"
"05/21/2021","103.04","103.12","103.88","102.68","13.42M","0.49%"
"05/20/2021","102.54","102.48","102.90","101.92","11.64M","0.22%"
"05/19/2021","102.31","101.75","102.32","100.67","16.66M","-0.56%"
"05/18/2021","102.89","104.39","104.56","102.85","11.20M","-1.46%"
"05/17/2021","104.41","104.41","104.78","103.65","11.55M","-0.31%"
"05/14/2021","104.73","104.10","105.00","103.74","11.22M","1.38%"
"05/13/2021","103.30","101.46","103.79","101.40","16.46M","1.87%"
"05/12/2021","101.40","103.58","103.96","101.33","18.13M","-2.40%"
"05/11/2021","103.89","104.40","104.67","102.84","25.43M","-1.48%"
"05/10/2021","105.45","105.92","106.81","105.40","16.34M","0.09%"
"05/07/2021","105.35","104.00","105.60","103.62","19.34M","1.06%"
"05/06/2021","104.25","103.80","104.28","103.34","18.28M","0.70%"
"05/05/2021","103.53","103.69","104.02","102.67","9.99M","0.10%"
"05/04/2021","103.43","102.65","103.45","102.18","11.68M","0.44%"
"05/03/2021","102.98","102.70","103.26","102.32","9.45M","1.03%"
"04/30/2021","101.93","102.01","102.33","101.57","9.86M","-0.66%"
"04/29/2021","102.61","102.50","102.74","101.86","11.04M","0.71%"
"04/28/2021","101.89","102.06","102.41","101.76","7.88M","-0.21%"
"04/27/2021","102.10","101.66","102.26","101.31","13.77M","0.83%"
"04/26/2021","101.26","101.91","102.42","101.20","7.82M","-0.30%"
"04/23/2021","101.56","100.58","101.82","100.40","8.13M","1.09%"
"04/22/2021","100.46","101.06","101.70","100.36","11.78M","-0.51%"
"04/21/2021","100.97","99.48","101.01","99.28","11.35M","1.37%"
"04/20/2021","99.61","100.50","100.68","99.00","13.62M","-1.10%"
"04/19/2021","100.72","100.98","101.00","100.22","8.14M","-0.42%"
"04/16/2021","101.14","101.52","101.80","100.70","10.22M","0.22%"
"04/15/2021","100.92","100.86","101.06","100.19","12.63M","0.40%"
"04/14/2021","100.52","100.46","101.19","100.40","9.33M","0.13%"
"04/13/2021","100.39","100.41","100.70","99.68","10.61M","-0.49%"
"04/12/2021","100.88","100.37","100.94","100.31","7.70M","0.37%"
"04/09/2021","100.51","99.72","100.56","99.58","9.66M","0.97%"
"04/08/2021","99.54","99.16","99.58","98.61","9.15M","0.24%"
"04/07/2021","99.30","99.78","100.03","98.98","8.87M","-0.46%"
"04/06/2021","99.76","99.91","100.57","99.66","8.20M","-0.24%"
"04/05/2021","100.00","99.74","100.33","99.56","10.79M","1.24%"
"04/01/2021","98.78","98.62","98.86","98.14","11.19M","0.34%"
"03/31/2021","98.45","99.00","99.26","98.12","12.29M","-0.32%"
"03/30/2021","98.77","98.34","99.01","98.15","10.18M","0.44%"
"03/29/2021","98.34","98.21","98.92","97.84","12.71M","0.02%"
"03/26/2021","98.32","97.19","98.38","96.81","14.40M","1.73%"
"03/25/2021","96.65","94.88","96.80","93.95","18.52M","1.60%"
"03/24/2021","95.13","94.93","96.62","94.89","14.58M","0.73%"
"03/23/2021","94.44","95.47","96.34","94.09","16.95M","-1.75%"
"03/22/2021","96.12","96.36","96.53","95.45","12.32M","-0.36%"
"03/19/2021","96.47","97.27","97.31","95.93","18.43M","-0.76%"
"03/18/2021","97.21","97.20","98.52","97.02","16.89M","-0.09%"
"03/17/2021","97.30","96.38","97.50","96.13","14.84M","1.15%"
"03/16/2021","96.19","97.37","97.43","96.08","12.54M","-1.42%"
"03/15/2021","97.58","97.16","97.61","96.19","11.39M","0.84%"
"03/12/2021","96.77","95.84","96.84","95.75","10.11M","1.34%"
"03/11/2021","95.49","95.70","96.31","94.92","12.21M","0.07%"
"03/10/2021","95.42","94.29","95.91","94.16","17.28M","1.48%"
"03/09/2021","94.03","94.90","95.39","94.02","12.49M","-0.41%"
"03/08/2021","94.42","94.07","95.89","93.81","16.78M","1.05%"
"03/05/2021","93.44","92.15","93.75","90.27","22.82M","2.37%"
"03/04/2021","91.28","92.89","93.23","89.85","27.73M","-1.60%"
"03/03/2021","92.76","92.74","93.85","92.53","17.50M","0.11%"
"03/02/2021","92.66","92.98","93.12","92.26","11.53M","-0.29%"
"03/01/2021","92.93","91.93","93.62","91.80","11.49M","2.56%"
"02/26/2021","90.61","91.78","92.05","90.36","18.16M","-1.04%"
"02/25/2021","91.56","93.27","93.38","91.18","19.95M","-1.84%"
"02/24/2021","93.28","91.77","93.66","91.36","16.80M","1.89%"
"02/23/2021","91.55","91.44","91.78","90.19","16.57M","0.31%"
"02/22/2021","91.27","90.52","91.94","90.44","10.55M","0.32%"
"02/19/2021","90.98","90.15","91.25","90.08","8.74M","1.64%"
"02/18/2021","89.51","89.50","89.72","88.83","6.41M","-0.50%"
"02/17/2021","89.96","89.82","90.03","89.25","7.27M","-0.28%"
"02/16/2021","90.21","90.51","90.88","90.01","8.23M","-0.10%"
"02/12/2021","90.30","89.45","90.37","89.35","7.98M","0.73%"
"02/11/2021","89.65","90.07","90.20","88.74","8.87M","-0.21%"
"02/10/2021","89.84","90.38","90.41","89.43","10.98M","-0.16%"
"02/09/2021","89.98","89.67","90.28","89.06","8.30M","0.26%"
"02/08/2021","89.75","89.35","89.79","89.15","8.85M","0.85%"
"02/05/2021","88.99","89.16","89.42","88.76","7.48M","0.59%"
"02/04/2021","88.47","87.83","88.62","87.70","7.11M","1.07%"
"02/03/2021","87.53","87.37","87.69","86.79","9.66M","0.07%"
"02/02/2021","87.47","86.66","87.86","86.57","10.44M","2.12%"
"02/01/2021","85.65","85.61","85.89","84.94","11.32M","1.04%"
"01/29/2021","84.77","86.08","86.51","84.51","20.90M","-2.16%"
"01/28/2021","86.64","86.20","87.67","86.11","17.93M","1.49%"
"01/27/2021","85.37","85.93","86.15","84.72","23.14M","-1.99%"
"01/26/2021","87.10","88.67","88.81","87.05","10.48M","-0.92%"
"01/25/2021","87.91","88.10","88.35","87.04","18.25M","-0.68%"
"01/22/2021","88.51","88.39","88.88","87.77","9.73M","-0.52%"
"01/21/2021","88.97","89.47","89.68","88.83","9.60M","-0.78%"
"01/20/2021","89.67","89.59","89.88","89.08","8.37M","0.62%"
"01/19/2021","89.12","89.59","89.89","89.09","8.93M","0.33%"
"01/15/2021","88.83","89.40","89.61","88.08","12.92M","-1.30%"
"01/14/2021","90.00","90.15","90.65","89.84","10.67M","0.35%"
"01/13/2021","89.69","90.32","90.45","89.55","9.23M","-0.86%"
"01/12/2021","90.47","89.56","90.69","89.05","10.41M","0.99%"
"01/11/2021","89.58","88.67","89.84","88.60","11.91M","-0.03%"
"01/08/2021","89.61","90.03","90.28","88.71","11.04M","-0.24%"
"01/07/2021","89.83","89.84","90.18","89.10","10.12M","0.55%"
"01/06/2021","89.34","87.82","90.06","87.55","19.50M","2.38%"
"01/05/2021","87.26","86.25","87.59","86.23","16.00M","0.98%"
"01/04/2021","86.41","88.66","88.74","85.92","16.20M","-2.42%"
"12/31/2020","88.55","88.11","88.72","87.66","6.76M","0.47%"
"12/30/2020","88.14","87.73","88.38","87.68","5.02M","0.64%"
"12/29/2020","87.58","88.56","88.68","86.99","6.73M","-0.60%"
"12/28/2020","88.11","88.58","88.87","88.01","4.85M","0.13%"
"12/24/2020","88.00","88.12","88.14","87.50","2.37M","0.01%"
"12/23/2020","87.99","87.98","88.46","87.87","8.94M","0.53%"
"12/22/2020","87.53","87.90","87.99","86.88","11.45M","-0.47%"
"12/21/2020","87.94","86.71","88.35","86.39","9.07M","-1.01%"
"12/18/2020","88.84","88.96","89.06","88.14","8.64M","0.01%"
"12/17/2020","88.83","88.81","88.94","88.32","9.09M","0.61%"
"12/16/2020","88.29","88.92","88.97","88.10","6.81M","-0.62%"
"12/15/2020","88.84","88.26","89.19","87.72","7.35M","1.39%"
"12/14/2020","87.62","89.63","89.69","87.60","6.84M","-1.30%"
"12/11/2020","88.77","88.01","88.96","88.00","6.58M","0.24%"
"12/10/2020","88.56","88.79","89.22","88.17","11.63M","-0.95%"
"12/09/2020","89.41","89.52","89.73","88.77","12.05M","0.22%"
"12/08/2020","89.21","88.50","89.37","88.47","5.04M","0.48%"
"12/07/2020","88.78","89.16","89.26","88.52","7.60M","-0.48%"
"12/04/2020","89.21","88.45","89.38","88.42","11.75M","1.19%"
"12/03/2020","88.16","88.05","88.96","87.98","11.68M","0.26%"
"12/02/2020","87.93","87.48","88.15","87.38","13.22M","0.14%"
"12/01/2020","87.81","89.01","89.43","87.77","14.52M","-0.25%"
"11/30/2020","88.03","88.62","88.72","87.53","10.38M","-0.89%"
"11/27/2020","88.82","89.21","89.50","88.56","5.02M","-0.17%"
"11/25/2020","88.97","89.58","89.60","88.53","9.38M","-0.76%"
"11/24/2020","89.65","89.46","90.16","89.02","13.98M","1.75%"
"11/23/2020","88.11","87.40","88.28","87.40","11.40M","1.67%"
"11/20/2020","86.66","87.24","87.59","86.46","7.29M","-0.90%"
"11/19/2020","87.45","87.01","87.53","86.44","8.45M","0.25%"
"11/18/2020","87.23","88.31","88.68","87.17","11.88M","-0.45%"
"11/17/2020","87.62","87.19","87.91","86.32","11.03M","-0.26%"
"11/16/2020","87.85","87.66","87.99","86.43","14.36M","2.44%"
"11/13/2020","85.76","84.61","85.86","84.55","9.28M","2.22%"
"11/12/2020","83.90","84.01","84.81","83.33","10.78M","-1.14%"
"11/11/2020","84.87","86.13","86.14","84.44","11.08M","-0.84%"
"11/10/2020","85.59","84.39","85.93","84.13","18.98M","1.76%"
"11/09/2020","84.11","86.87","87.88","84.05","25.39M","3.41%"
"11/06/2020","81.34","81.11","81.70","80.76","10.09M","0.10%"
"11/05/2020","81.26","80.47","81.79","80.42","12.16M","2.36%"
"11/04/2020","79.39","79.56","81.19","78.87","23.23M","-1.03%"
"11/03/2020","80.22","78.98","80.67","78.80","16.36M","2.95%"
"11/02/2020","77.92","77.00","78.06","76.44","14.17M","2.70%"
"10/30/2020","75.87","75.56","76.18","74.72","15.38M","-0.12%"
"10/29/2020","75.96","74.82","76.61","74.64","14.27M","1.46%"
"10/28/2020","74.87","75.83","76.68","74.78","17.32M","-3.28%"
"10/27/2020","77.41","78.91","79.00","77.39","8.74M","-2.19%"
"10/26/2020","79.14","80.10","80.19","78.28","10.69M","-2.50%"
"10/23/2020","81.17","81.27","81.52","80.55","8.04M","0.40%"
"10/22/2020","80.85","80.37","80.99","80.12","6.88M","0.82%"
"10/21/2020","80.19","80.71","81.38","80.19","8.01M","-1.01%"
"10/20/2020","81.01","81.01","82.04","80.82","9.81M","0.52%"
"10/19/2020","80.59","81.66","82.12","80.28","8.53M","-1.24%"
"10/16/2020","81.60","81.51","82.10","81.39","9.42M","0.73%"
"10/15/2020","81.01","79.85","81.05","79.72","12.06M","0.36%"
"10/14/2020","80.72","80.40","81.33","80.39","10.05M","0.56%"
"10/13/2020","80.27","80.60","81.09","80.03","11.00M","-1.11%"
"10/12/2020","81.17","81.07","81.45","80.83","8.66M","0.57%"
"10/09/2020","80.71","80.91","81.26","80.46","12.60M","0.37%"
"10/08/2020","80.41","80.15","80.42","79.44","16.34M","0.99%"
"10/07/2020","79.62","78.82","79.86","78.79","10.05M","2.21%"
"10/06/2020","77.90","79.19","79.72","77.82","12.59M","-1.22%"
"10/05/2020","78.86","78.27","79.03","78.27","8.88M","1.61%"
"10/04/2020","77.61","77.61","77.61","77.61","","0.00%"
"10/03/2020","77.61","77.61","77.61","77.61","","0.00%"
"10/02/2020","77.61","75.50","78.06","75.47","17.90M","1.12%"
"10/01/2020","76.75","77.52","77.87","76.21","14.05M","-0.30%"
"09/30/2020","76.98","77.48","78.39","76.41","12.18M","-0.26%"
"09/29/2020","77.18","77.73","78.05","76.96","10.63M","-0.89%"
"09/28/2020","77.87","77.45","78.49","77.45","7.41M","1.80%"
"09/27/2020","76.49","76.49","76.49","76.49","","0.00%"
"09/26/2020","76.49","76.49","76.49","76.49","","0.00%"
"09/25/2020","76.49","74.90","76.75","74.90","7.35M","1.50%"
"09/24/2020","75.36","75.13","76.20","74.35","12.11M","0.15%"
"09/23/2020","75.25","76.78","77.59","75.17","16.39M","-1.79%"
"09/22/2020","76.62","75.84","76.77","75.77","7.51M","0.99%"
"09/21/2020","75.87","77.06","77.23","75.11","23.19M","-3.69%"
"09/18/2020","78.78","79.92","80.22","78.72","13.36M","-1.12%"
"09/17/2020","79.67","78.37","80.16","78.01","19.27M","0.20%"
"09/16/2020","79.51","79.33","80.31","78.89","10.30M","1.02%"
"09/15/2020","78.71","78.98","79.17","78.58","13.58M","0.06%"
"09/14/2020","78.66","78.34","78.91","77.97","9.64M","1.35%"
"09/13/2020","77.61","77.61","77.61","77.61","","0.00%"
"09/11/2020","77.61","76.86","77.98","76.80","16.12M","1.36%"
"09/10/2020","76.57","77.82","78.06","76.33","16.55M","-1.28%"
"09/09/2020","77.56","77.08","78.20","76.88","16.22M","1.54%"
"09/08/2020","76.38","77.31","77.40","76.17","14.91M","-1.88%"
"09/04/2020","77.84","78.35","78.88","76.81","21.63M","0.23%"
"09/03/2020","77.66","79.96","80.26","77.16","20.00M","-2.80%"
"09/02/2020","79.90","78.88","80.12","78.66","15.33M","1.65%"
"09/01/2020","78.60","77.56","78.67","77.28","14.43M","1.02%"
"08/31/2020","77.81","78.57","78.86","77.81","9.91M","-1.24%"
"08/30/2020","78.79","78.79","78.79","78.79","","0.00%"
"08/28/2020","78.79","78.32","78.83","77.95","10.32M","0.95%"
"08/27/2020","78.05","78.21","78.71","77.79","10.26M","0.36%"
"08/26/2020","77.77","77.58","78.04","77.20","6.54M","0.05%"
"08/25/2020","77.73","78.36","78.36","77.32","12.08M","-0.13%"
"08/24/2020","77.83","76.96","77.83","76.61","10.17M","1.81%"
"08/23/2020","76.45","76.45","76.45","76.45","","0.00%"
"08/21/2020","76.45","76.07","76.66","76.02","7.11M","0.41%"
"08/20/2020","76.14","75.95","76.32","75.70","10.53M","-0.54%"
"08/19/2020","76.55","76.84","77.24","76.38","6.30M","-0.26%"
"08/18/2020","76.75","77.12","77.36","76.64","5.15M","-0.54%"
"08/17/2020","77.17","77.68","77.84","77.03","5.90M","-0.46%"
"08/14/2020","77.53","76.84","77.92","76.72","5.91M","0.39%"
"08/13/2020","77.23","77.22","77.75","76.93","13.30M","-0.53%"
"08/12/2020","77.64","78.12","78.21","77.34","12.59M","0.32%"
"08/11/2020","77.39","78.06","78.67","77.23","17.26M","0.53%"
"08/10/2020","76.98","75.40","77.05","75.36","15.63M","2.46%"
"08/09/2020","75.13","75.13","75.13","75.13","","0.00%"
"08/08/2020","75.13","75.13","75.13","75.13","","0.00%"
"08/07/2020","75.13","73.82","75.16","73.71","12.95M","1.71%"
"08/06/2020","73.87","73.50","73.88","73.40","5.88M","0.38%"
"08/05/2020","73.59","72.70","73.68","72.61","8.52M","1.91%"
"08/04/2020","72.21","71.77","72.25","71.75","6.56M","0.25%"
"08/03/2020","72.03","71.82","72.28","71.37","12.74M","0.42%"
"08/02/2020","71.73","71.73","71.73","71.73","","0.00%"
"07/31/2020","71.73","71.71","71.88","70.53","9.84M","-0.37%"
"07/30/2020","72.00","72.22","72.41","71.47","9.12M","-1.00%"
"07/29/2020","72.73","72.01","72.89","71.96","6.94M","1.52%"
"07/28/2020","71.64","71.80","72.24","71.58","5.96M","-0.69%"
"07/27/2020","72.14","71.82","72.24","71.40","6.20M","0.42%"
"07/26/2020","71.84","71.84","71.84","71.84","","0.00%"
"07/25/2020","71.84","71.84","71.84","71.84","","0.00%"
"07/24/2020","71.84","72.31","72.71","71.63","10.06M","-0.80%"
"07/23/2020","72.42","72.55","73.09","72.14","7.54M","-0.30%"
"07/22/2020","72.64","71.78","72.74","71.76","7.62M","0.80%"
"07/21/2020","72.06","71.76","72.58","71.63","9.35M","1.32%"
"07/20/2020","71.12","71.59","71.76","70.91","9.40M","-1.22%"
"07/17/2020","72.00","71.89","72.15","71.52","8.61M","0.60%"
"07/16/2020","71.57","71.22","71.92","70.89","13.02M","0.03%"
"07/15/2020","71.55","71.06","71.87","70.66","15.47M","2.55%"
"07/14/2020","69.77","68.05","69.85","67.77","12.69M","2.17%"
"07/13/2020","68.29","68.60","69.46","67.93","14.57M","0.41%"
"07/12/2020","68.01","68.01","68.01","68.01","","0.00%"
"07/11/2020","68.01","68.01","68.01","68.01","","0.00%"
"07/10/2020","68.01","67.08","68.07","67.08","9.26M","1.30%"
"07/09/2020","67.14","68.51","68.59","66.92","16.78M","-2.17%"
"07/08/2020","68.63","68.60","69.06","68.05","8.58M","0.00%"
"07/07/2020","68.63","69.29","69.59","68.55","6.11M","-1.92%"
"07/06/2020","69.97","70.05","70.34","69.46","10.82M","1.44%"
"07/05/2020","68.98","68.98","68.98","68.98","","0.00%"
"07/04/2020","68.98","68.98","68.98","68.98","","0.00%"
"07/02/2020","68.98","69.49","70.00","68.81","8.28M","0.86%"
"07/01/2020","68.39","69.38","69.94","68.33","9.79M","-0.45%"
"06/30/2020","68.70","67.79","69.09","67.59","8.87M","0.57%"
"06/29/2020","68.31","67.12","68.31","66.69","10.86M","3.28%"
"06/26/2020","66.14","67.12","67.37","65.85","21.43M","-1.85%"
"06/25/2020","67.39","66.21","67.45","65.63","11.62M","1.11%"
"06/24/2020","66.65","68.11","68.34","66.48","16.92M","-3.48%"
"06/23/2020","69.05","69.74","69.83","68.88","8.85M","0.01%"
"06/22/2020","69.04","68.51","69.26","67.94","7.93M","-0.27%"
"06/19/2020","69.23","71.13","71.21","68.75","15.60M","-1.23%"
"06/18/2020","70.09","69.69","70.72","69.55","8.63M","-0.37%"
"06/17/2020","70.35","71.02","71.16","70.18","9.45M","-0.72%"
"06/16/2020","70.86","72.41","72.49","69.59","20.56M","1.96%"
"06/15/2020","69.50","66.63","69.93","66.36","18.12M","0.99%"
"06/12/2020","68.82","69.95","70.14","67.14","29.16M","1.94%"
"06/11/2020","67.51","69.52","70.09","67.41","26.05M","-7.02%"
"06/10/2020","72.61","74.04","74.14","72.38","16.69M","-2.39%"
"06/09/2020","74.39","74.90","75.00","74.06","15.07M","-2.49%"
"06/08/2020","76.29","75.75","76.53","75.72","18.91M","2.01%"
"06/07/2020","74.79","74.79","74.79","74.79","","0.00%"
"06/05/2020","74.79","75.16","76.21","74.49","19.56M","3.67%"
"06/04/2020","72.14","71.22","72.17","71.04","17.88M","1.06%"
"06/03/2020","71.38","69.70","71.57","69.67","16.25M","3.90%"
"06/02/2020","68.70","68.33","68.88","68.04","10.85M","1.30%"
"06/01/2020","67.82","67.60","68.33","67.34","12.92M","0.22%"
"05/29/2020","67.67","67.46","68.13","66.75","18.88M","-0.62%"
"05/28/2020","68.09","69.43","69.65","67.97","17.49M","-0.95%"
"05/27/2020","68.74","67.96","68.79","67.29","21.92M","3.34%"
"05/26/2020","66.52","65.85","67.03","65.82","14.91M","4.20%"
"05/22/2020","63.84","64.01","64.06","63.27","7.11M","-0.08%"
"05/21/2020","63.89","63.75","64.40","63.41","7.68M","0.24%"
"05/20/2020","63.74","63.56","64.35","63.47","8.64M","1.87%"
"05/19/2020","62.57","63.26","63.87","62.56","12.45M","-1.28%"
"05/18/2020","63.38","61.82","63.78","61.65","22.12M","6.59%"
"05/15/2020","59.46","58.97","59.83","58.70","17.40M","-0.35%"
"05/14/2020","59.67","58.18","59.67","56.97","14.22M","1.05%"
"05/13/2020","59.05","60.21","60.28","58.50","15.43M","-2.51%"
"05/12/2020","60.57","62.47","62.71","60.56","12.33M","-2.81%"
"05/11/2020","62.32","62.48","62.80","61.89","8.41M","-1.25%"
"05/08/2020","63.11","62.33","63.24","62.31","8.66M","2.48%"
"05/07/2020","61.58","61.69","62.37","61.34","8.14M","1.17%"
"05/06/2020","60.87","62.06","62.11","60.79","7.05M","-1.38%"
"05/05/2020","61.72","62.05","62.56","61.65","8.69M","0.39%"
"05/04/2020","61.48","61.39","61.49","60.60","8.55M","-1.27%"
"05/03/2020","62.27","62.27","62.27","62.27","","0.00%"
"05/02/2020","62.27","62.27","62.27","62.27","","0.00%"
"05/01/2020","62.27","63.08","63.25","61.85","9.02M","-3.02%"
"04/30/2020","64.21","64.60","64.72","63.73","14.31M","-1.98%"
"04/29/2020","65.51","65.57","66.22","64.92","12.76M","1.91%"
"04/28/2020","64.28","64.34","65.01","63.61","9.94M","1.87%"
"04/27/2020","63.10","62.00","63.49","61.88","9.32M","2.48%"
"04/24/2020","61.57","61.61","61.78","60.58","7.14M","0.80%"
"04/23/2020","61.08","61.07","62.35","61.05","14.26M","0.79%"
"04/22/2020","60.60","61.14","61.30","60.23","9.18M","1.05%"
"04/21/2020","59.97","60.09","60.77","59.73","9.55M","-2.36%"
"04/20/2020","61.42","61.90","62.64","61.22","10.48M","-2.66%"
"04/17/2020","63.10","62.33","63.31","62.11","18.37M","4.70%"
"04/16/2020","60.27","60.72","60.74","59.37","16.12M","-0.89%"
"04/15/2020","60.81","61.17","61.29","59.79","12.76M","-2.77%"
"04/14/2020","62.54","62.72","63.18","61.92","15.29M","1.91%"
"04/13/2020","61.37","62.82","62.86","60.80","11.09M","-2.93%"
"04/09/2020","63.22","63.47","64.33","62.65","21.13M","1.51%"
"04/08/2020","62.28","60.93","62.62","60.43","11.99M","3.63%"
"04/07/2020","60.10","62.50","63.19","60.06","18.39M","-0.23%"
"04/06/2020","60.24","58.88","60.59","58.81","19.31M","6.92%"
"04/03/2020","56.34","56.94","57.52","55.72","15.91M","-1.33%"
"04/02/2020","57.10","55.85","57.87","55.63","23.90M","1.33%"
"04/01/2020","56.35","56.38","57.06","55.54","16.06M","-4.51%"
"03/31/2020","59.01","59.25","60.25","58.76","12.88M","-1.24%"
"03/30/2020","59.75","58.92","60.04","57.98","15.76M","1.46%"
"03/28/2020","58.89","58.89","58.89","58.89","","0.00%"
"03/27/2020","58.89","59.13","61.57","57.97","22.49M","-4.21%"
"03/26/2020","61.48","58.93","61.83","58.41","22.11M","6.31%"
"03/25/2020","57.83","55.99","60.05","54.64","27.75M","5.26%"
"03/24/2020","54.94","51.74","55.12","51.61","29.35M","12.65%"
"03/23/2020","48.77","50.83","50.83","47.71","34.35M","-5.12%"
"03/21/2020","51.40","51.40","51.40","51.40","","0.00%"
"03/20/2020","51.40","54.51","55.16","51.18","22.34M","-5.01%"
"03/19/2020","54.11","53.40","54.96","51.29","16.87M","0.07%"
"03/18/2020","54.07","54.30","54.99","50.36","26.02M","-7.37%"
"03/17/2020","58.37","56.68","58.67","54.61","24.96M","4.61%"
"03/16/2020","55.80","56.22","59.89","55.57","18.66M","-11.34%"
"03/14/2020","62.94","62.94","62.94","62.94","","0.00%"
"03/13/2020","62.94","61.83","62.99","58.59","18.66M","7.81%"
"03/12/2020","58.38","59.59","63.00","54.10","23.66M","-10.35%"
"03/11/2020","65.12","67.04","67.65","64.40","28.41M","-5.87%"
"03/10/2020","69.18","68.04","69.23","65.35","18.39M","5.18%"
"03/09/2020","65.77","66.70","68.35","65.08","24.79M","-9.22%"
"03/06/2020","72.45","70.66","72.74","70.45","40.68M","-0.88%"
"03/05/2020","73.09","74.67","75.22","72.77","28.76M","-4.89%"
"03/04/2020","76.85","74.96","76.95","74.26","32.39M","4.13%"
"03/03/2020","73.80","75.85","77.53","73.35","53.82M","-2.45%"
"03/02/2020","75.65","73.95","75.83","72.59","44.80M","3.52%"
"02/28/2020","73.08","72.17","73.67","71.30","79.12M","-1.83%"
"02/27/2020","74.44","75.79","77.40","74.39","42.60M","-3.71%"
"02/26/2020","77.31","78.39","79.39","77.14","32.62M","-0.76%"
"02/25/2020","77.90","81.38","81.62","77.69","33.00M","-4.08%"
"02/24/2020","81.21","81.21","81.72","80.71","18.01M","-2.85%"
"02/21/2020","83.59","83.56","83.84","83.21","13.18M","-0.50%"
"02/20/2020","84.01","83.98","84.59","83.40","9.52M","-0.14%"
"02/19/2020","84.13","84.33","84.57","84.09","4.64M","-0.04%"
"02/18/2020","84.16","84.29","84.53","83.77","10.40M","-0.57%"
"02/17/2020","84.64","84.64","84.64","84.64","","0.00%"
"02/14/2020","84.64","84.73","84.89","84.30","5.32M","-0.13%"
"02/13/2020","84.75","84.79","85.11","84.46","8.23M","-0.56%"
"02/12/2020","85.23","84.90","85.33","84.69","7.81M","0.94%"
"02/11/2020","84.44","84.55","84.84","84.23","6.29M","0.38%"
"02/10/2020","84.12","83.52","84.14","83.42","8.07M","0.56%"
"02/07/2020","83.65","83.94","84.15","83.58","12.39M","-0.72%"
"02/06/2020","84.26","84.33","84.40","83.72","8.63M","0.32%"
"02/05/2020","83.99","83.54","84.00","83.11","12.84M","1.67%"
"02/04/2020","82.61","82.32","82.81","82.24","13.60M","1.89%"
"02/03/2020","81.08","81.55","82.23","80.99","15.68M","-0.04%"
"01/31/2020","81.11","82.58","82.70","80.80","19.08M","-2.31%"
"01/30/2020","83.03","82.14","83.12","81.97","13.16M","0.11%"
"01/29/2020","82.94","83.33","83.57","82.85","10.36M","0.53%"
"01/28/2020","82.50","82.24","82.91","81.86","14.92M","0.65%"
"01/27/2020","81.97","82.06","82.52","81.97","15.01M","-1.89%"
"01/24/2020","83.55","84.10","84.17","82.93","13.40M","-0.46%"
"01/23/2020","83.94","82.93","84.05","82.63","10.76M","1.08%"
"01/22/2020","83.04","83.71","83.90","82.98","7.49M","-0.53%"
"01/21/2020","83.48","84.03","84.27","83.11","13.00M","-1.10%"
"01/17/2020","84.41","84.46","84.81","84.30","7.01M","0.01%"
"01/16/2020","84.40","84.00","84.44","83.93","9.49M","0.99%"
"01/15/2020","83.57","83.45","83.92","83.38","12.01M","0.16%"
"01/14/2020","83.44","83.48","83.98","83.33","9.65M","0.01%"
"01/13/2020","83.43","83.01","83.52","82.85","7.89M","0.82%"
"01/10/2020","82.75","83.51","83.51","82.61","8.86M","-0.71%"
"01/09/2020","83.34","83.34","83.43","83.08","7.41M","0.42%"
"01/08/2020","82.99","82.77","83.36","82.62","10.68M","0.34%"
"01/07/2020","82.71","82.57","83.02","82.29","16.69M","-0.21%"
"01/06/2020","82.88","82.46","82.89","82.27","16.15M","0.04%"
"01/03/2020","82.85","82.06","82.95","81.99","17.57M","-0.19%"
"01/02/2020","83.01","82.05","83.01","81.83","16.06M","1.89%"
"12/31/2019","81.47","81.32","81.69","81.17","6.46M","-0.06%"
"12/30/2019","81.52","81.99","81.99","81.36","7.72M","-0.46%"
"12/27/2019","81.90","82.23","82.23","81.79","5.30M","-0.09%"
"12/26/2019","81.97","81.96","81.98","81.58","3.91M","0.23%"
"12/24/2019","81.78","82.09","82.20","81.69","4.45M","-0.40%"
"12/23/2019","82.11","81.93","82.20","81.79","5.68M","0.82%"
"12/20/2019","81.44","81.34","81.63","81.16","8.91M","-0.04%"
"12/19/2019","81.47","81.26","81.56","81.17","5.74M","0.27%"
"12/18/2019","81.25","81.60","81.62","81.10","6.68M","-0.42%"
"12/17/2019","81.59","81.68","81.86","81.54","5.95M","-0.10%"
"12/16/2019","81.67","81.99","82.12","81.66","8.05M","-0.05%"
"12/13/2019","81.71","81.89","82.53","81.44","11.75M","-0.27%"
